1;#NV;Article ID;Article URL;Title;Journal;Authors;Abstract;predict(47459:Include);Authors;Affiliations;Title;Abstract;Year;Type;Journal;Doi;Link;Database;metadata filetype;db index;match quality;meta_df_index;lookup;Title
6958;7080;12027406;https://sysrev.com/p/37916/article/12027406;Long term records of riverine dissolved organic matter;Biogeochemistry;"Worrall, F.; Burt, T.; Shedden, R.";This presents the longest, consistent records of dissolved organic carbon in rivers ever published. This study presents long-term records of organic matter as indicated by water colour that were constructed for three catchments in Northern England for as far back as 1962. Observations show that there have been large increases in DOC concentrations over the period of study with in one case a doubling of the concentration over a period of 29 years. However, in one of the catchments no significant change was observed over a 31-year period. All catchments show common inter-annual control on carbon release in response to droughts, but no step increases in DOC concentrations were observed in response to such perturbations with pre-drought levels being restored within a period 3-4 years. Observed increasing trends do not correlate with changes in river discharge, pH, alkalinity or rainfall, but do coincide with increasing average summer temperatures in the region. The times series of DOC concentration over the period of the record appears stationary, but the distribution of daily values suggests a change in sources of colour over the increasing trend. The evidence supports a view that increases in carbon release are in equilibrium with temperature increases accentuated by land-use factors.;#NV;Raupach M., Wolff L.;Institute for Building Materials Research, Aachen University, Germany;Long-term durability of surface protection systems over concrete;The institute for Building Materials Research of Aachen University, performed a comparative testing to determine the long-term durability of selected classes of surface protection systems. These surface protection systems were artificially weathered in different climatic test chambers and also naturally weathered over five years in the village of Westerland on the North Sea island of Sylt and at the city of Duisburg in the industrial area of the river Ruhr. The main methods of verifying the durability of surface protection systems for concrete measure adhesion strength, humidity, chloride content, carbon dioxide level, and crack-bridging properties. Most systems showed decreasing maximum crack-bridging ability after some years of weathering. It was found that influences like intensity of rainfall, humidity, or UV-radiation must be taken into account because these can lead to increasing or decreasing adhesion strength or change in elasticity.;2004;Article;Journal of Protective Coatings and Linings;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645327258&partnerID=40&md5=31e9fcd25b45cae4766eebeee7fd6bb3;Scopus;csv;3865;0.7407407407407408;5372;True;#NV
6967;7089;12027422;https://sysrev.com/p/37916/article/12027422;Pflanzennährstoffe und die Nordsee — ein Überblick;Seevögel;Gerlach, S. A.;#NV;#NV;[No author name available];#NV;New guidelines for safe trenching decisions;The Trenching Guidelines Joint Industry Project has developed new design guidelines for assessing whether pipelines need to be trenched. They address the evaluation of consequences of leaving pipelines exposed to trawl loads and also provide a rationale, in terms of safety and cost effectiveness, for leaving smaller lines untrenched. Work focused on modelling the interaction of trawl gear with pipelines. The fishing community has had an input into the guidance. Use of the guidance is being promoted for North Sea pipelines.;1999;Article;Offshore Research Focus;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920338026&partnerID=40&md5=dfe09ad9a38527fd7a9d4740cb781ce1;Scopus;csv;1632;0.6863109895120839;3139;True;#NV
6973;7095;12027434;https://sysrev.com/p/37916/article/12027434;Veranderingen in de Hollandse kustfauna [Changes in the Dutch coastal fauna];Wetenschappelijke Mededeling KNNV;Oosterbaan, A. F. F.;#NV;#NV;Petersen K.S.;Geol. Survey of Denmark/Greenland, Øster Voldgade 10, Copenhagen K DK-1350, Denmark;Late Quaternary environmental changes recorded in the Danish marine molluscan faunas;Late Quaternary, marine deposits in Denmark have yielded 247 subfossil species of molluscs. The sites are presented, and comparisons are made between the subfossil mollusc assemblages and the 278 shell-bearing mollusc species presently living in the Danish seas. 184 species are common to the two groups. The 63 species no longer occurring around Denmark are used as indicators of changing environmental conditions, including temperature, salinity and depth, throughout the last 130 000 years. Seven modern faunal regional units are defined and considered: the Bælt, the Baltic, the Kattegat, the Limfjord, the North Sea and the Vendsyssel regions, and the Skagen area based on the Skagen III Well DGU File No. 1.287. The Late Quaternary, marine, shell-bearing molluscs, comprising 341 subfossil and recent species, are characterised from the point of view of climatic (i.e. Arctic, Subarctic, Boreal and Lusitanian) affinities and animal-sediment relationships. On this background the faunal and environmental evolution recorded in the 217 m long Skagen Well core is analysed and described. The mollusc assemblages in the Skagen sequence indicate a deeper-water facies during the Eemian, the Weichselian and the older Holocene in contrast to what hitherto was known in other parts of the Danish area during the Late Quaternary. For the Skagen Well the chronozones Preboreal/Boreal, Atlantic, Subboreal and Subatlantic can be identified by 14C dating. The environmental changes within the seven regions through the Late Quaternary are evaluated by depicting the molluscan communities encountered in the seven Late Quaternary stages together with remarks on studies of the neighbouring areas. By following the marine communities through the Late Quaternary in the light of the classical bottom communities sensu C.G.J. Petersen, it is demonstrated how facies have changed both through time and space within the Danish marine realm. The well-established, more temperate Eemian marine fauna was closely associated with shallow-water environments. The inferred climatic changes reflect an interglacial-glacial cycle. However, the climatically induced changes during the Holocene in the marine environment were small and overshadowed by the facies changes. Out of the 341 species recorded in this study, 140 occur in the Eemian, 36 in the Early/Middle Weichselian and 41 in the Late Weichselian. The Holocene fauna is represented by 183 species of shell-bearing molluscs, of which the first recorded occurrence of 148 species has been radiocarbon-dated.;2004;Article;Geological Survey of Denmark and Greenland Bulletin;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-4043118183&partnerID=40&md5=070fed9041ff9d454506438793a4b19d;Scopus;csv;3934;0.7221700083542189;5441;True;#NV
6974;7096;12027435;https://sysrev.com/p/37916/article/12027435;Lange termijn veranderingen in zeldzame vissoorten op het Nederlands continentaal plat van de Noordzee;NIOZ Report;"De Vooys, C. G. N.; Witte, J. I. J.; Dapper, R.; Van Der Meer, J. A.; Van Der Veer, H. W.";#NV;#NV;Cairns W.J.;#NV;North Sea oil and the environment: developing oil and gas resources, environmental impacts and responses;The book collates and records the knowledge gained from offshore developments, not only as an historical account, but also to ensure coverage of current environmental planning for the North Sea and the latest technological advances in environmental management. The book, arranged in five sections, provides an historical record of the development of North Sea oil and gas over the past twenty years and records the lessons learnt from this experience. The first section provides an introductory framework to the three main themes, namely resources, environment and development. Section 2 is primarily concerned with the economic and social consequences of oil related development at the national and local level. Section 3 deals with impacts upon the physical environment and introduces the statutory land use planning system in Scotland. Section 4 examines specific field developments, and reviews the statutory controls and international initiatives regulating the extent of environmental disturbance and pollution from offshore operations. Section 5 deals with the role and value of hazard and risk analysis in the siting, layout and safety zoning of onshore facilities and develops a case study on a major fractionation facility. The means of mitigating acute and chronic environmental risks are considered. (from Editor);1992;Article;#NV;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041151003&partnerID=40&md5=23276b124bdd85d2cc1e6f4a991ddf70;Scopus;csv;2912;0.7508993429378825;4419;True;#NV
6975;7097;12027436;https://sysrev.com/p/37916/article/12027436;Lange termijn veranderingen op het Nederlands Continentaal plat van de Noordzee: Trends in evertebraten van 1931-1990 [Long-term changes in the south-eastern North Sea: Trends in invertebrates between 1931 and 1990];NIOZ Report;"De Vooys, C. G. N.; Witte, J. I. J.; Dapper, R.; Van Der Meer, J. A.; Van Der Veer, H. W.";#NV;#NV;Van Der Zeijden A.;#NV;Traces of the first world war in the Netherlands: The Fishermen's monument in egmond aan zee [Sporen van de eerste wereldoorlog in Nederland: Het Vissersmonument in egmond aan zee];In the Netherlands there were not many war victims thanks to its neutrality. The Great War apparently passed rather unnoticed, which explains why there is - generally speaking - no culture of remembrance of this war. But the fishermen in the villages on the North Sea shores (Katwijk, Scheveningen and Egmond aan Zee) had to deal with heavy losses, caused by the British sea mines. The losses were so immense that immediately after the war a cult of remembrance started and the communities erected special monuments in grief. The peculiarity of the war monument in Egmond aan Zee is that it is the most impressive, but the least known. The Fishermen's Monument has the distinctive religious features found in many other European World War I monuments. The monument in the form of a cross with three praying females: grief countered by a vague sense of religious hope. During and after the Second World War little attention was paid to these First World War monuments because there were far more victims in the North Sea during the Second World War. Some World War I monuments were transformed into World War II ones. But since the last decade of the 20th century things have changed. The old fishermen's monuments have known a remarkable revival and have become part of a new cult of remembrance. Fishermen of all ages and all wars who never came back have been brought into focus. It is worth mentioning that this new trend got its momentum in a time that Egmond transformed itself from a traditional fishing community into a touristic attraction, i.e. fishermen folklore gave a new meaning to the old World War I monuments in the Netherlands.;2014;Review;Volkskunde;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901431075&partnerID=40&md5=4e8dc4003d18806751bfa410b7d03a20;Scopus;csv;7958;0.716646789902604;9465;True;#NV
6976;7098;12027437;https://sysrev.com/p/37916/article/12027437;The harbour porpoise Phocaena phocaena in Dutch coastal waters: An analysis of stranding records for the period 1920-1994;Lutra;"Addink, M.; Smeenk, C.";#NV;#NV;Haelters J., Kerckhof F., Jacques T.G., Degraer S.;"Royal Belgian Institute of Natural Sciences (RBINS), Management Unit of the North Sea Mathematical Models (MUMM), 3e en 23ste Linieregimentsplein, B-8400 Ostend, Belgium; Gulledelle 100, B-1200 Brussels, Belgium";The harbour porpoise Phocoena phocoena in the Belgian part of the North Sea: Trends in abundance and distribution;The harbour porpoise Phocoena phocoena is currently common in the Belgian part of the North Sea (BPNS), after decades of virtual absence. This article describes the results of aerial surveys to assess its distribution and density in Belgian waters, in concert with the first results of tests with passive acoustic monitoring devices (Porpoise Detectors - PoDs), and a basic analysis of strandings. The strandings data over four decades clearly demonstrate an increase of harbour porpoises in the BPNS, with only few stranded animals between 1970 and 1997 (0 to 6 per year), increasing numbers between 1998 and 2004 (8 to 40 per year), and even higher numbers between 2005 and 2009 (62 to 94 per year). The combined results of aerial surveys, strandings monitoring and tests with passive acoustic monitoring reveal a seasonal pattern, with harbour porpoises being abundant from February to April, and more scarce from May to January. Average densities in 2008 and 2009, as estimated by aerial monitoring covering most of the BPNS (with the exclusion of the nearshore 5 km strip), ranged from 0.05 animals per km2, or in total less than 200 animals in an area equivalent to the BPNS in August 2009, to 1.01 animals per km2, or in total almost 3,700 animals in an area equivalent to the BPNS during April 2008. In the first quarter of the year porpoises occur throughout the BPNS, including territorial waters (12 mile zone), whereas they are restricted to more offshore and northerly waters later in the year. Erratic invasions in the BPNS however blur general seasonal spatio-temporal patterns, which complicates our understanding of spatial distribution and migration.;2011;Article;Belgian Journal of Zoology;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856696320&partnerID=40&md5=25967249d2b1bd7945b9d52cc36bd8fd;Scopus;csv;5226;0.7907042061808754;6733;True;#NV
7006;7128;12027516;https://sysrev.com/p/37916/article/12027516;Saving the North Sea houting;In: Proceedings 5th International Wadden Sea Symposium;Grøn, P.;#NV;#NV;Gillies G., Mackenzie W.;#NV;North Sea investment surges oil;North Sean investments on existing facilities, incremental projects, and new oil fields account for considerable increase in oil prices and an increase in opportunities in the petroleum industry. The high oil prices has encouraged operators to carefully consider investment opportunities in existing fields. companies are becoming more confident that prices will remain high, and long-term planning assumptions have been revised upwards to $30 to $40/bbl. Much of the additional investment will be made on existing facilities. Investment in new facilities has been essential to extend the life of the infrastructure for main fields and remote reserves in future. The tightening of Oslo/Paris convention for the Protection of the Marine Environment of the North-East Atlantic (Ospar) regulations on produced water discharge at sea and air pollution have promoted investment in new treatment facilities and emission control.;2006;Article;Hart's E and P;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748283333&partnerID=40&md5=8e29fe9c5da98bb39c25077ea7bc111a;Scopus;csv;3262;0.7095271488679623;4769;True;#NV
7025;7147;12027572;https://sysrev.com/p/37916/article/12027572;Beached bird surveys and surveillance of cliffbreeding seabirds;Report to the Nature Conservancy Council;Stowe, T.;#NV;#NV;Roletto J., Mortenson J., Harrald I., Hall J., Grella L.;"Gulf Farallones Natl. Mar. Sanctuary, San Francisco, CA 94123, United States; Farallones Marine Sanctuary Assoc., P.O. Box 29386, San Francisco, CA 94129, United States";Beached bird surveys and chronic oil pollution in Central California;This report summarises beached bird and oil pollution data gathered from September 1993 through August 2002 by Beach Watch, a longterm shoreline monitoring program. Surveys were conducted at 32 beach segments ranging from southern San Mateo County to southern Sonoma County. Beached birds were most commonly found in August and September, and most birds at this time were local nesting marine species. During the 1997/98 El Niño-Southern Oscillation (ENSO) event, the annual encounter rate for all beached birds more than doubled, and the encounter rate for oiled birds increased more than six-fold. Also during the 1997/98 ENSO the encounter rate for tarballs (hardened patties of oil) was more than twenty times that observed for the preceding year. Periodic increases of oiled birds and tarballs may have reflected the corresponding releases of heavy fuel oil from long submerged vessels, such as the SS Jacob Luckenbach, as well as illegal discharges from merchant and tank vessels. The percentage of beached birds found oiled was lower than that reported in the southern North Sea (1977-1997) and in Newfoundland (1984-1999). Comparison with an earlier beached bird dataset from central California from 1971 to 1981 (Stenzel et al. 1988) suggests that oiling rates have declined since that decade. The observations recorded by Beach Watch have contributed to the discovery, identification and prosecution of sources of pollution.;2003;Article;Marine Ornithology;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842832224&partnerID=40&md5=00d00f0be5297693e505135f9284f229;Scopus;csv;4009;0.7600957049486462;5516;True;#NV
7028;7150;12027575;https://sysrev.com/p/37916/article/12027575;Oil pollution and seabirds;Wadden Sea Ecosystem;"Camphuysen, K. C. J.; Fleet, D.; Reineking, B.; Skov, H.";#NV;#NV;Seys J., Meire P.;Institute of Nature Conservation, Kliniekstraat, 25, 1070 Brussels, Belgium;7. Oil pollution and seabirds;"In many parts of the world oil deposits close to the earth's surface seep out. This natural input (0.25 million tons/year) is only a minor part of the total amount of oil entering the world seas (2.5 million tons/year) every year. Transport operations (including tanker- and non tanker accidents, cleaning of cargo compartments, deballasting of fuel tanks and bilge water and dry dock operations: 0.56 million tons/year), fixed installations (0.18 million tons/year), municipal and industrial waste (0.90 million tons/year), urban and river run-off (0.16 m tons/year) and atmospheric fall-out (0.30 million tons/year) are the other main sources of oil input. Although tanker accidents are the most spectacular way of oil input, the large majority of oils in the North Sea originates from ""operational"" (but illegal) discharges of mainly fuel oils from ships. Crude oil (petroleum) consists mainly of hydrocarbons, sulfur and smaller amounts of fatty acids, nitrogen compounds, vanadium and nickel. The number and position of the molecules in the hydrocarbons of crude oil and its refining products, determine the characteristics in terms of biodegradability, state, volatility, toxicity,.... Water-soluble components of crude oil and refined products include a variety of compounds that are toxic to a wide spectrum of marine plants and animals. Weathered oil on a beach causes great damage through its physical properties. Birds are directly affected since oil causes the fine structure of the feathers to clog, resulting in loss of thermal insulation, and water absorption (leading to hypothermia, illness, drowning). By preening their plumage they also ingest oil, causing all kind of pathological effects. Oil is the major cause of death of most seabird species in the North Sea and Channel. Evidence for specific oiling incidents and for the level of chronic oil pollution can be obtained from beached bird surveys. This method is complementary to aerial surveys and a rather cheap way to monitor vast areas. The percentage of birds that are oil contaminated (oil-rate) is an integrated and useful measure to determine the oil pollution. These oil-rates are particularly high in diving seabirds and species spending most of their lifespan at sea. Although some local examples of declining oil-rates have demonstrated the effect of policy measures, the overall North Sea oil-rates do not seem to have declined substantially the last few decades. The 1000-6000 seabirds washing ashore each year on the Belgian coast, have oil-rates of over 50%.";1997;Article;Bulletin de la Societe Royale des Sciences de Liege;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-5644241736&partnerID=40&md5=6461da46734f02f63efe28527c604290;Scopus;csv;1902;0.8629531388152077;3409;True;#NV
7031;7153;12027578;https://sysrev.com/p/37916/article/12027578;Einfluss von Öl auf Seevögel und Meeressäuger;Warnsignale aus Nordsee & Wattenmeer. Eine aktuelle Umweltbilanz;"Reineking, B.; Fleet, D. M.";#NV;#NV;Kregting A.;#NV;One vessel, five purposes and still counting;EKO-vation is a multipurpose vessel that is able to act as a fishing boat and can also be changed into a wind farm support vessel, or a research vessel. This innovative and new type of ship should become the impulse the Dutch fishing industry desperately needs. The EKO-vation will be a versatile vessel, which working area will not be limited by the North Sea. Within one or two days, the vessel can be transformed into a vessel with another function. This is made possible by the modular components that will be installed. By adding, removing or switching the components the vessel will be adapted to the wishes of her user. Functionalities of the vessel of which can be thought are buoy laying, yacht support, fishing, diving support, research and the maintenance of wind farms. The Dutch Ministry of Infrastructure and Environment is cooperating to arrange contact between the industry and the project.;2014;Article;Maritime by Holland;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900458140&partnerID=40&md5=8832cfc5c2c49a4ca53fa10d9fcaed2c;Scopus;csv;7884;0.6669612794612795;9391;True;#NV
7032;7154;12027579;https://sysrev.com/p/37916/article/12027579;Retrospective population analysis and related future management perspectives for the harbour seal Phoca vitulina in the Wadden Sea;Netherlands Institute for Sea Research, Publication Series;Reijnders, P. J. H.;#NV;#NV;Emeis K.-C., Larsen B., Seibold E.;Geologisch-Palaontologisches Institut und Museum, Universitat Kiel, Olshausenstrasse 20, 2300 Kiel, Germany., Germany;What is the environmental capacity of enclosed marginal seas? Approaches to the problem in the Baltic, North, and Mediterranean Seas;"Describes the interplay between natural setting and anthropogenic eutrophication and pollution possibly in concert with climatic changes over the last decades which have led to significant rises in biological production, to changes in biological productivity patterns, to an increased frequency of dysoxia and anoxia in bottom waters, and to the concentration of sedimentary trace metals in depositional centers. Natural tendencies to eutrophication and bottom-water anoxia are inherent in nutrient-trap circulation systems such as the Baltic Sea; there is evidence, however, that even nutrient desert-type circulation systems, such as the present-day Mediterranean, are in danger of losing their natural ""buffering' capacity for external nutrient input and are candidates for bottom-water anoxia. -from Authors";1992;Article;Use and misuse of the seafloor. Report of Dahlem Workshop, 1991;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027046348&partnerID=40&md5=52a68b7ef2233cdb2e7544d3995836d0;Scopus;csv;2816;0.7678845309280091;4323;True;#NV
7033;7155;12027581;https://sysrev.com/p/37916/article/12027581;The harbour porpoise Phocoena phocoena (L., 1758) in the Netherlands: Stranding records and decline;Lutra;Smeenk, C.;#NV;#NV;Haelters J., Kerckhof F., Jacques T.G., Degraer S.;"Royal Belgian Institute of Natural Sciences (RBINS), Management Unit of the North Sea Mathematical Models (MUMM), 3e en 23ste Linieregimentsplein, B-8400 Ostend, Belgium; Gulledelle 100, B-1200 Brussels, Belgium";The harbour porpoise Phocoena phocoena in the Belgian part of the North Sea: Trends in abundance and distribution;The harbour porpoise Phocoena phocoena is currently common in the Belgian part of the North Sea (BPNS), after decades of virtual absence. This article describes the results of aerial surveys to assess its distribution and density in Belgian waters, in concert with the first results of tests with passive acoustic monitoring devices (Porpoise Detectors - PoDs), and a basic analysis of strandings. The strandings data over four decades clearly demonstrate an increase of harbour porpoises in the BPNS, with only few stranded animals between 1970 and 1997 (0 to 6 per year), increasing numbers between 1998 and 2004 (8 to 40 per year), and even higher numbers between 2005 and 2009 (62 to 94 per year). The combined results of aerial surveys, strandings monitoring and tests with passive acoustic monitoring reveal a seasonal pattern, with harbour porpoises being abundant from February to April, and more scarce from May to January. Average densities in 2008 and 2009, as estimated by aerial monitoring covering most of the BPNS (with the exclusion of the nearshore 5 km strip), ranged from 0.05 animals per km2, or in total less than 200 animals in an area equivalent to the BPNS in August 2009, to 1.01 animals per km2, or in total almost 3,700 animals in an area equivalent to the BPNS during April 2008. In the first quarter of the year porpoises occur throughout the BPNS, including territorial waters (12 mile zone), whereas they are restricted to more offshore and northerly waters later in the year. Erratic invasions in the BPNS however blur general seasonal spatio-temporal patterns, which complicates our understanding of spatial distribution and migration.;2011;Article;Belgian Journal of Zoology;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856696320&partnerID=40&md5=25967249d2b1bd7945b9d52cc36bd8fd;Scopus;csv;5226;0.8024400242892766;6733;True;#NV
7034;7156;12027584;https://sysrev.com/p/37916/article/12027584;Ecology and population dynamics of the Common Eider in the Dutch Wadden Sea;Ecology and Population Dynamics of the Common Eider in the Dutch Wadden Sea;Swennen, C.;#NV;#NV;Bartholomä A., Holler P., Schrottke K., Kubicki A.;"Dept. Marine Science, Senckenberg am Meer, Wilhelmshaven, 26382, Germany; Institute of Geosciences and Cluster of Excellence Future Ocean, Kiel University, Kiel, 24118, Germany";Acoustic habitat mapping in the German Wadden Sea - Comparison of hydro-acoustic devices;Since the Wadden Sea area belongs to the World Nature Heritage the public pressure of habit protection grows distinctly. To assess the recent stage of the different habitats and to monitor their changes in the near future standard mapping and quality tools are requested. To map the sub-tidal part of the Wadden Sea area optical approaches are mostly less successful. To develop standard procedures for sub-aquatic monitoring, three hydroacoustic devices were tested their resolution, their redundancy and their value of benefit detecting habitats. In order to find out which are the system-specific limitation, foot-print sizes and coverage in different water depth we surveyed several test areas in water depth of 5 to 15 m simultaneously with singlebeam echosounder (200 kHz), multibeam echosounder (455 kHz) and sidescan sonar (380 kHz). Two surveys (in 2007 and 2008) are described here. By means of acoustic seabed classification tools the different characteristics of seafloor roughness were analysed. Four major acoustic classes were distinguished which cover sea surface sediments of sand, broken shells, gravel, less mud and infrequently some peat. All acoustic devices show similar complex spatial pattern with higher variability in 2007. Class 1 and Class 3 are the most redundant classes which are characterized by medium sand and varying amounts of gravel and shell fragments. Stronger differences in the acoustic classes were observed in the singlebeam which is stronger influenced by its lower frequency. The feedback of footprint and sediment matrix is not sufficiently explained nowadays.;2011;Conference Paper;Journal of Coastal Research;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857420725&partnerID=40&md5=d0b7828ac05efa318ea80ff62c2b2979;Scopus;csv;4968;0.7403030303030302;6475;True;#NV
7035;7157;12027585;https://sysrev.com/p/37916/article/12027585;Walvisnieuws over 1958;Lutra;Van Deinse, A. B.;#NV;#NV;Camphuysen K.;#NV;Review of seabird mortality, 1915-1988;The mortality of seabirds caused by oil off the Dutch coast has recently been analysed. A vast amount of rough data, mainly counts of corpses of birds at the tide-line, has been used to sketch the most recent trends. Older sets of data have been compared with the results and a review is given of what was found in the Netherlands since the oil problem came to light. In a report, written for the Dutch North Sea Work Group Foundation and the Netherlands Society for the Protection of Birds, a compilation is given. Funds for this project came from a television programme called 'Wedden Dat', in response to the extensive mortality of seabirds caused by a spillage of oil in the Wadden Sea in January 1987. The report will be published this summer.;1989;Article;NORTH SEA MONIT.;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024512521&partnerID=40&md5=c88dca0693d9a6e197d7897eff9252da;Scopus;csv;171;0.6327751196172249;1678;True;#NV
7043;7165;12027620;https://sysrev.com/p/37916/article/12027620;The bottlenose dolphin (Tursiops truncatus);Marine Mammals of the Wadden Sea;"Verwey, J.; Wolff, W. J.";#NV;#NV;Hueck Van Der Plas E.H.;#NV;The pollution of the North Sea and its estuaries (Dutch);"In 1971, the Dutch Commission TNO set up a steering committee for the North Sea and its estuaries. The task of this group was the ordering of a program for research into the pollution of this area. This article presents the results of the committee's work. Initial questions were those concerning the nature of the substances causing pollution of the sea, the pathways these substances follow (both mechanical and biological), the structure of the ecosystems involved, the effects of differing concentrations of pollution, and the amounts of waste materials, their sources and distribution, and their biological effects. A chart shows the relationships between the concerned disciplines. The fields of research were broken down much more specifically; a chart shows the individual problems and programs in detail. Two important subjects for study are toxicity and persistence of polluting substances. The relationship between the marine ecosystem and its absorption capacity is schematically presented. Samples from the major aquatic phyla were chosen for study and the design and scope of the research projects to be performed are listed. The projects will be carried into effect under the auspices of the Ministry of Social Affairs.";1974;Article;TNO PROJECT;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016221783&partnerID=40&md5=0029dc489e0333678d2ecb12333b1eae;Scopus;csv;1150;0.7225185055662412;2657;True;#NV
7044;7166;12027621;https://sysrev.com/p/37916/article/12027621;The harbour porpoise (Phocaena phocaena);Marine Mammals of the Wadden Sea;"Verwey, J.; Wolff, W. J.";#NV;#NV;Haelters J., Kerckhof F., Jacques T.G., Degraer S.;"Royal Belgian Institute of Natural Sciences (RBINS), Management Unit of the North Sea Mathematical Models (MUMM), 3e en 23ste Linieregimentsplein, B-8400 Ostend, Belgium; Gulledelle 100, B-1200 Brussels, Belgium";The harbour porpoise Phocoena phocoena in the Belgian part of the North Sea: Trends in abundance and distribution;The harbour porpoise Phocoena phocoena is currently common in the Belgian part of the North Sea (BPNS), after decades of virtual absence. This article describes the results of aerial surveys to assess its distribution and density in Belgian waters, in concert with the first results of tests with passive acoustic monitoring devices (Porpoise Detectors - PoDs), and a basic analysis of strandings. The strandings data over four decades clearly demonstrate an increase of harbour porpoises in the BPNS, with only few stranded animals between 1970 and 1997 (0 to 6 per year), increasing numbers between 1998 and 2004 (8 to 40 per year), and even higher numbers between 2005 and 2009 (62 to 94 per year). The combined results of aerial surveys, strandings monitoring and tests with passive acoustic monitoring reveal a seasonal pattern, with harbour porpoises being abundant from February to April, and more scarce from May to January. Average densities in 2008 and 2009, as estimated by aerial monitoring covering most of the BPNS (with the exclusion of the nearshore 5 km strip), ranged from 0.05 animals per km2, or in total less than 200 animals in an area equivalent to the BPNS in August 2009, to 1.01 animals per km2, or in total almost 3,700 animals in an area equivalent to the BPNS during April 2008. In the first quarter of the year porpoises occur throughout the BPNS, including territorial waters (12 mile zone), whereas they are restricted to more offshore and northerly waters later in the year. Erratic invasions in the BPNS however blur general seasonal spatio-temporal patterns, which complicates our understanding of spatial distribution and migration.;2011;Article;Belgian Journal of Zoology;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856696320&partnerID=40&md5=25967249d2b1bd7945b9d52cc36bd8fd;Scopus;csv;5226;0.7357786058065517;6733;True;#NV
7057;7179;12027671;https://sysrev.com/p/37916/article/12027671;Harbors and shipping;Wadden Sea Quality Status Report 2004, Wadden Sea Ecosystem 19;Reineking, B.;#NV;#NV;Wyatt T.;#NV;Harmful algae, marine blooms, and simple population models;Worldwide, harmful algae blooms have caused frequent and sometimes severe problems to industry and public health, especially in recent decades. The blooms take many forms and have many effects. Sometimes their effects may be lethal, as when drinking water and sea foods become contamined with potent toxins. They can cause extensive economic damage, for example to the stocks of fish farms, and they can be a nuisance to tourism, as when foam accumulates on beaches. Specific examples of harmful algal events include large accumulations of plankton stocks in the Black Sea, the effects of dinoflagellate poisoning on the mortality of benthic animals and fish in the North Sea, serious public health problems in tropical coastal areas caused by a widespread species of dinoflagellate, and the effects of ultraplankton blooms on beaches and fishing nets. Models of population dynamics can contribute to an understanding of the role of factors influencing algal blooms, such as nutrient status and grazing as well as algal variation over space and time and the sequences in species successions. At large spatial scales, there is a strong and direct connection between changes in microplankton communities and climate changes and meteorological events. But at the lcoal level, it is stronlgy suspected that the very industries which are hardest hit by harmful algae, especially aquaculture, are contributing to the problem by practices such as overstocking and overfeeding.;1998;Article;Nature and Resources;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032448707&partnerID=40&md5=4f7f898e07efd66eaaef4b333af1caac;Scopus;csv;1694;0.6539322444041137;3201;True;#NV
7058;7180;12027672;https://sysrev.com/p/37916/article/12027672;Oil Spill Statistics and Oil Spill Monitoring;DGMK-Research Report;von Viebahn, C.;#NV;#NV;[No author name available];#NV;Oil spills - statistics and monitoring;"A study was carried out for the German Society for Petroleum and Coal Science and Technology, which contains oil spill statistics as supplementary to official reports. This includes different databases, standardizing data, and pattern analysis. As a result of dealing with the existing monitoring systems, oil spill monitoring by in-service aircraft is proposed as a complementary novel approach. A discussion covers the analysis and its results of German and international oil spill data; national data covering spills and pollution control flights in German territories in the North Sea and Baltic Sea between 1989 and 1998; data comprising spill information of the Helsinki Commission, ERS satellite spill data, and the corresponding model wind speeds; and facts showing that the problem of petroleum hydrocarbon input in the Baltic Sea cannot be solved regulating only the pollution by sea-based sources in the western Baltic Sea.";2002;Article;Oil Gas European Magazine;#NV;https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036606859&partnerID=40&md5=72d42b2b50f662c6e0120db1decd0bc7;Scopus;csv;4298;0.7460393407761828;5805;True;#NV
