"","nr","pdf_name","title","year","Article ID","Article_URL","Include","Exclusion criteria","Other exclusion criteria","Paper type","Anthropogenic driver(s)","Precision_of_the driver(s)","Precision of the driver(s) if """"other""""","Analyzed impact(s)","Analyzed impact(s) if """"other""""","Nature of the study population","Nature of the population if """"other""""","Organizational level","ICES major location","ICES_medium_location(s)","Habitat_type(s)","Habitat type if """"other""""","Main_methodology","Spatial dimension","Temporal dimension","Solution_investigated","Comment"
"1761",2328,9369650,"Significance of Bottom‐Fishing Disturbance",1998,14885922,"https://sysrev.com/p/99278/article/14885922",TRUE,NA,NA,"Review","Direct_exploitation","Destructive_fisheries_seabed",NA,"Multiple",NA,"All",NA,"Ecosystem","Not_specified","Not_specified","Not_specified",NA,"Review",TRUE,TRUE,"Not_tested",NA
"1762",2329,9369652,"Euro Chlor Risk Assessment for the Marine Environment Osparcom Region: North Sea - Chloroform",1998,14883980,"https://sysrev.com/p/99278/article/14883980",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_chemical_water_properties|||Change_contamination_level",NA,"Chemical|||Fish|||Benthos|||Zooplankton|||Macropthytes",NA,"Not_applicable","IVc||| IVb","6|||4|||2|||5","Not_specified",NA,"Review",TRUE,FALSE,"Not_tested",NA
"1763",2330,9369653,"Reproducibility of spiked-sediment bioassays using the marine benthic amphipod, Corophium volutator",1997,14885142,"https://sysrev.com/p/99278/article/14885142",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances|||Chemical_hazardous_substances",NA,"Change_biomass_abundance|||Change_physiology",NA,"Benthos",NA,"Individual","IVc","6","Not_specified",NA,"Experiment",FALSE,TRUE,"Not_tested",NA
"1764",2331,9369654,"Euro Chlor Risk Assessment for the Marine Environment Osparcom Region: North Sea - 1,2-Dichloroethane",1998,14881750,"https://sysrev.com/p/99278/article/14881750",TRUE,NA,NA,"Review","Pollution","Chemical_hazardous_substances",NA,"Multiple",NA,"Fish|||Benthos|||Macropthytes",NA,"Individual","IVb|||IVc","2|||4|||5|||6","Not_specified",NA,"Review",TRUE,TRUE,"Not_tested",NA
"1765",2332,9369655,"A cadmium budget for the German Bight in the North Sea",1997,14881851,"https://sysrev.com/p/99278/article/14881851",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances",NA,"Change_chemical_sediment_properties|||Change_chemical_water_properties|||Change_contamination_level",NA,"Chemical|||Phytoplankton|||Zooplankton|||Benthos|||Fish",NA,"Not_applicable","IVb","6","Not_specified",NA,"Field_observations_measurement",FALSE,FALSE,"Not_tested",NA
"1766",2333,9369658,"Euro Chlor Risk Assessment for the Marine Environment Osparcom Region: North Sea - 1,1,2-Trichloroethane",1998,14884656,"https://sysrev.com/p/99278/article/14884656",TRUE,NA,NA,"Review","Pollution","Chemical_hazardous_substances",NA,"Change_chemical_water_properties|||Change_contamination_level",NA,"Benthos|||Chemical|||Fish",NA,"Population","IVb|||IVc","6","Estuary",NA,"Review",TRUE,FALSE,"Not_tested",NA
"1767",2334,9369659,"Demersal fish populations in the coastal waters of the UK and continental NW Europe from beam trawl survey data collected from 1990 to 1995",1998,14884864,"https://sysrev.com/p/99278/article/14884864",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance|||Change_diversity|||Change_demographic_structure",NA,"Fish",NA,"Community","IVb|||IVc","4|||5|||6|||7","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"1768",2335,9369660,"Nitrogen fluxes in the German Bight",1997,14885000,"https://sysrev.com/p/99278/article/14885000",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_chemical_water_properties|||Change_chemical_sediment_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1769",2336,9369663,"Fluxes and budgets of contaminants in the German Bight",1997,14886573,"https://sysrev.com/p/99278/article/14886573",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P|||Chemical_hazardous_substances|||Metal_substances",NA,"Change_chemical_water_properties|||Change_chemical_sediment_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Not_specified",NA,"Field_observations_measurement",FALSE,FALSE,"Not_tested",NA
"1770",2337,9369665,"Euro Chlor Risk Assessment for the Marine Environment Osparcom Region: North Sea - Tetrachloroethylene",1998,14884347,"https://sysrev.com/p/99278/article/14884347",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Multiple",NA,"Chemical|||Fish|||Zooplankton|||Benthos|||Phytoplankton",NA,"Individual","IVb|||IVc","2|||4|||5|||6","Estuary",NA,"Review",TRUE,TRUE,"Not_tested",NA
"1771",2338,9369666,"Annual balances of hexachlorocyclohexanes, polychlorinated biphenyls and triazines in the German Bight",1997,14884325,"https://sysrev.com/p/99278/article/14884325",TRUE,NA,NA,"Primary_research_article","Pollution","Oils_hydrocarbons_related|||Chemical_hazardous_substances",NA,"Change_chemical_water_properties|||Change_chemical_sediment_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1772",2339,9369667,"High remaining productivity in the Dutch western Wadden Sea despite decreasing nutrient inputs from riverine sources",1997,14885433,"https://sysrev.com/p/99278/article/14885433",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_biomass_abundance",NA,"Phytoplankton",NA,"Community","IVc","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1773",2340,9369668,"Life history correlates of responses to fisheries exploitation",1998,14881453,"https://sysrev.com/p/99278/article/14881453",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Fish",NA,"Population","Not_specified","Not_specified","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Not_tested",NA
"1774",2341,9369670,"A sustainability criterion for the exploitation of North Sea cod",1998,14883559,"https://sysrev.com/p/99278/article/14883559",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Fish",NA,"Population","Not_specified","Not_specified","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Management",NA
"1775",2345,9369681,"Mussels and algae as bioindicators for long-term tendencies of element pollution in marine ecosystems",1997,14885083,"https://sysrev.com/p/99278/article/14885083",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances",NA,"Change_contamination_level",NA,"Benthos|||Macropthytes",NA,"Individual","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1776",2348,9369690,"Summer sandeel consumption by seabirds breeding in the Firth of Forth, south-east Scotland",1998,14885609,"https://sysrev.com/p/99278/article/14885609",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_trophic_functioning",NA,"Seabirds",NA,"Community","IVb","3","Not_specified",NA,"Modelling",TRUE,TRUE,"Not_tested",NA
"1777",2349,9369691,"Tributyltin inputs to the North Sea from shipping activities, and potential risk of biological effects",1998,14882792,"https://sysrev.com/p/99278/article/14882792",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Multiple",NA,"Chemical",NA,"Not_applicable","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Modelling",TRUE,FALSE,"Not_tested",NA
"1778",2350,9369694,"Long-term decline of atmospheric and marine pollution by polycyclic aromatic hydrocarbons (PAHS) in Germany",1997,14885404,"https://sysrev.com/p/99278/article/14885404",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_contamination_level",NA,"Benthos",NA,"Individual","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1779",2351,9369696,"The Effects of Fishing on Marine Ecosystems",1998,14886334,"https://sysrev.com/p/99278/article/14886334",TRUE,NA,NA,"Book_chapter","Direct_exploitation","Fishing_exploitation|||Fishing_incidental_or_bycatch|||Destructive_fisheries_seabed",NA,"Multiple",NA,"Benthos|||Fish",NA,"Ecosystem","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Review",TRUE,TRUE,"Not_tested",NA
"1780",2352,9369698,"AISIT — a new device for remote-controlled sampling of dissolved and particle-bound trace elements in surface waters",1998,14883455,"https://sysrev.com/p/99278/article/14883455",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Estuary",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1781",2353,9369699,"Initial velocities in situ of G6PDH and PGDH and expression of proliferating cell nuclear antigen (PCNA): sensitive diagnostic markers of environmentally induced hepatocellular carcinogenesis in a marine flatfish (Platichthys flesus L.)",1998,14884989,"https://sysrev.com/p/99278/article/14884989",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_physiology",NA,"Fish",NA,"Individual","IVb","6","Estuary",NA,"Field_observations_measurement",FALSE,FALSE,"Not_tested",NA
"1782",2354,9369701,"Nutrient fluxes through the Humber estuary",1997,14881175,"https://sysrev.com/p/99278/article/14881175",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_biogeochemical_fluxes",NA,"Chemical",NA,"Not_applicable","IVb","4","Estuary",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1783",2355,9369704,"Sorption of polychlorinated biphenyls by north sea sediments",1997,14881717,"https://sysrev.com/p/99278/article/14881717",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_chemical_sediment_properties",NA,"Chemical",NA,"Not_applicable","IVa||| IVb|||IVc","Norvegian_coast|||6|||5|||7","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"1784",2356,9369709,"DNA integrity in Asterias rubens: a biomarker reflecting the pollution of the North Sea?",1997,14882513,"https://sysrev.com/p/99278/article/14882513",TRUE,NA,NA,"Primary_research_article","Pollution","Oils_hydrocarbons_related|||Chemical_hazardous_substances",NA,"Change_physiology",NA,"Benthos",NA,"Individual","IVb|||IVc","5|||6","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"1785",2358,9369715,"Imposex and reproductive failure in Hydrobia ulvae (Gastropoda: Prosobranchia)",1997,14885772,"https://sysrev.com/p/99278/article/14885772",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_physiology",NA,"Benthos",NA,"Individual","IVb","6","Not_specified",NA,"Field_observations_measurement",FALSE,FALSE,"Not_tested",NA
"1786",2359,9369720,"The suitability of oiled guillemots (Uria aalge) as monitoring organisms for geographical comparisons of trace element contaminants",1996,14882932,"https://sysrev.com/p/99278/article/14882932",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances",NA,"Change_contamination_level",NA,"Seabirds",NA,"Individual","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"1787",2360,9369721,"Regional nitrogen budgets and riverine N &amp; P fluxes for the drainages to the North Atlantic Ocean: Natural and human influences",1996,14884739,"https://sysrev.com/p/99278/article/14884739",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_chemical_water_properties|||Change_biogeochemical_fluxes",NA,"Chemical",NA,"Not_applicable","Not_specified","Not_specified","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"1788",2361,9369722,"The fate of nitrogen and phosphorus at the land-sea margin of the North Atlantic Ocean",1996,14883496,"https://sysrev.com/p/99278/article/14883496",TRUE,NA,NA,"Review","Pollution|||Direct_exploitation","Nutrient_input_N_P|||Chemical_hazardous_substances||| Fishing_exploitation",NA,"Change_chemical_water_properties|||Change_chemical_sediment_properties|||Change_biogeochemical_fluxes",NA,"Chemical|||Benthos|||Fish",NA,"Community","Not_specified","Not_specified","Estuary",NA,"Review",TRUE,TRUE,"Not_tested",NA
"1789",2362,9369724,"Temporal variation of CYP1A indices, PCB and 1-OH pyrene concentration in flounder, Platichthys flesus, from the Dutch Wadden Sea",1996,14886258,"https://sysrev.com/p/99278/article/14886258",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_contamination_level",NA,"Fish",NA,"Individual","IVc","6","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Not_tested",NA
"1790",2364,9369730,"Comparison of the performance of five different water quality models of the North Sea",1998,14883052,"https://sysrev.com/p/99278/article/14883052",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVa||| IVb|||IVc","1|||5|||6","Not_specified",NA,"Modelling",TRUE,FALSE,"Not_tested",NA
"1791",2365,9369731,"Fluxes and retention of trace metals in the Humber Estuary",1997,14885289,"https://sysrev.com/p/99278/article/14885289",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances",NA,"Change_chemical_sediment_properties|||Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVb","4","Estuary",NA,"Field_observations_measurement",FALSE,TRUE,"Not_tested",NA
"1792",2366,9369732,"Results of non target screening of lipophilic organic pollutants in the German Bight. IV: Identification and quantification of chloronitrobenzenes and dichloronitrobenzenes",1998,14885298,"https://sysrev.com/p/99278/article/14885298",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"1793",2367,9369735,"Occurrence of the Pharmaceutical Drug Clofibric Acid and the Herbicide Mecoprop in Various Swiss Lakes and in the North Sea",1998,14886633,"https://sysrev.com/p/99278/article/14886633",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances|||Medical_hormone_products",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1794",2368,9369736,"Uptake, Accumulation and Excretion by (Crustacea: Amphipoda) of Zinc, Cadmium and Cobalt Added to Sewage Sludge",1998,14881088,"https://sysrev.com/p/99278/article/14881088",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances",NA,"Change_contamination_level",NA,"Benthos",NA,"Individual","IVc","5","Not_specified",NA,"Experiment",FALSE,TRUE,"Not_tested",NA
"1795",2370,9369740,"Marenzelleria viridis (Verrill, 1873) (Polychaeta), a new benthic species within European coastal waters Some metabolic features",1997,14882057,"https://sysrev.com/p/99278/article/14882057",TRUE,NA,NA,"Primary_research_article","Biological_invasion","Non_native_species_introduction",NA,"Change_physiology",NA,"Benthos",NA,"Individual","IVc","6","Estuary",NA,"Experiment",TRUE,FALSE,"Not_tested",NA
"1796",2372,9369744,"Toxicity of Harbour canal sediments before dredging and after off-shore disposal",1997,14881235,"https://sysrev.com/p/99278/article/14881235",TRUE,NA,NA,"Primary_research_article","Pollution","Oils_hydrocarbons_related|||Metal_substances|||Chemical_hazardous_substances",NA,"Change_contamination_level|||Change_life_history_traits",NA,"Zooplankton|||Benthos",NA,"Individual","IVc","6","Not_specified",NA,"Experiment|||Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"1797",2373,9369746,"Foraging success, kleptoparasitism and feeding techniques in scavenging seabirds: does crime pay?",1998,14886597,"https://sysrev.com/p/99278/article/14886597",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Other_fishing","Discards","Change_trophic_functioning",NA,"Seabirds",NA,"Individual","IVa||| IVb","Not_specified","Not_specified",NA,"Field_observations_measurement",FALSE,FALSE,"Not_tested",NA
"1798",2374,9369752,"Red algal exotics on North Sea coasts",1998,14882703,"https://sysrev.com/p/99278/article/14882703",TRUE,NA,NA,"Review","Biological_invasion","Non_native_species_introduction",NA,"Change_distribution",NA,"Phytoplankton",NA,"Population","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Review",TRUE,TRUE,"Not_tested",NA
"1799",2375,9369753,"Climatically influenced distribution of Gymnodinium catenatum during the past 2000 years in coastal sediments of southern Norway",1998,14882749,"https://sysrev.com/p/99278/article/14882749",TRUE,NA,NA,"Primary_research_article","Climate_change","Temperature",NA,"Change_life_history_traits",NA,"Phytoplankton",NA,"Population","IVa","Norvegian_coast","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1800",2376,9369754,"Introductions and developments of oysters in the North Sea area: a review",1998,14884857,"https://sysrev.com/p/99278/article/14884857",TRUE,NA,NA,"Primary_research_article","Biological_invasion","Non_native_species_introduction",NA,"Change_biomass_abundance",NA,"Benthos",NA,"Population","IVc","6","Not_specified",NA,"Review",TRUE,TRUE,"Not_tested",NA
"1801",2377,9369756,"Organochlorine residues in fish oil dietary supplements: Comparison with industrial grade oils",1998,14884346,"https://sysrev.com/p/99278/article/14884346",TRUE,NA,NA,"Primary_research_article","Pollution","Oils_hydrocarbons_related",NA,"Change_contamination_level",NA,"Fish","fish_oil","Individual","Not_specified","Not_specified","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"1802",2378,9369758,"Assessing fish stocks when catches are misreported: model, simulation tests, and application to cod, haddock, and whiting in the ICES area",1998,14883548,"https://sysrev.com/p/99278/article/14883548",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Fish",NA,"Population","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Modelling",FALSE,TRUE,"Not_tested",NA
"1803",2379,9369765,"The effect of polluted sediment on the gonadal development and embryogenesis of bivalves",1996,14885356,"https://sysrev.com/p/99278/article/14885356",TRUE,NA,NA,"Primary_research_article","Pollution","Oils_hydrocarbons_related|||Chemical_hazardous_substances|||Metal_substances",NA,"Change_physiology|||Other","parasite_infestation","Benthos",NA,"Individual","IVc","6","Not_specified",NA,"Experiment",TRUE,TRUE,"Not_tested",NA
"1804",2380,9369775,"Umweltchemikalien in Eiern von Binnenland- und Wattenmeerbrütern des Austernfischers (Haematopus ostralegus)",1998,14883779,"https://sysrev.com/p/99278/article/14883779",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances|||Metal_substances",NA,"Change_contamination_level",NA,"Seabirds",NA,"Individual","IVb|||IVc","6","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"1805",2381,9369777,"Long-term changes in the diversity and faunal structure of benthic communities in the northern North Sea: natural variability or induced instability?",1998,14882168,"https://sysrev.com/p/99278/article/14882168",TRUE,NA,NA,"Primary_research_article","Sea_use_change","Civil_engineering_works",NA,"Change_diversity",NA,"Benthos",NA,"Population","IVa","1|||2","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1806",2382,9369783,"A box-model of metal flows through the Scheldt estuary (1981–1983 and 1992–1995)",1997,14884271,"https://sysrev.com/p/99278/article/14884271",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVc","6","Estuary",NA,"Modelling",TRUE,TRUE,"Not_tested",NA
"1807",2383,9369787,"Nitrogen pollution in the European Union – an economy-environment confrontation",1996,14885949,"https://sysrev.com/p/99278/article/14885949",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_chemical_water_properties|||Change_biogeochemical_fluxes",NA,"Chemical",NA,"Not_applicable","Not_specified","Not_specified","Not_specified",NA,"Modelling",FALSE,FALSE,"Management",NA
"1808",2384,9369791,"Fishing and the Ground-Fish Assemblage Structure in the North-Western North Sea: An Analysis of Long-Term and Spatial Trends",1996,14883183,"https://sysrev.com/p/99278/article/14883183",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_diversity",NA,"Fish",NA,"Community","IVa||| IVb","1|||2|||3","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1809",2386,9369797,"Characterisation of Crude Oils by Carbon and Sulphur Isotope Ratio Measurements as a Tool for Pollution Control",1998,14886060,"https://sysrev.com/p/99278/article/14886060",TRUE,NA,NA,"Primary_research_article","Pollution","Oils_hydrocarbons_related",NA,"Other","Crude_oils_characterisation","Chemical",NA,"Not_applicable","Not_specified","Not_specified","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"1810",2387,9369798,"An assessment of human influences on fluxes of nitrogen from the terrestrial landscape to the estuaries and continental shelves of the North Atlantic Ocean",1998,14886010,"https://sysrev.com/p/99278/article/14886010",TRUE,NA,NA,"Review","Pollution","Nutrient_input_N_P",NA,"Change_biogeochemical_fluxes",NA,"Chemical",NA,"Not_applicable","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Review",TRUE,FALSE,"Not_tested",NA
"1811",2388,9369809,"Competition between different groups of phytoplankton for nutrients in the southern North Sea",1998,14882309,"https://sysrev.com/p/99278/article/14882309",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_biomass_abundance",NA,"Phytoplankton",NA,"Community","IVb","6","Not_specified",NA,"Modelling",FALSE,TRUE,"Not_tested","anthropogenic impact described in first sentence of intro, not in abstract"
"1812",2390,9369815,"Is observed variability in the long‐term results of the Continuous Plankton Recorder survey a response to climate change?",1998,14881457,"https://sysrev.com/p/99278/article/14881457",TRUE,NA,NA,"Primary_research_article","Climate_change","Temperature|||Other_physical_parameter",NA,"Change_biomass_abundance|||Change_physical_water_properties",NA,"Phytoplankton|||Zooplankton|||Physical",NA,"Community","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1813",2391,9369819,"Selenium in eggs and parental blood of a Dutch marine wader",1993,14886461,"https://sysrev.com/p/99278/article/14886461",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_contamination_level",NA,"Seabirds",NA,"Individual","IVc","6","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"1814",2392,9369821,"Selenium concentrations in the marine invertebrates Macoma balthica, Mytilus edulis, and Nereis diversicolor",1993,14886075,"https://sysrev.com/p/99278/article/14886075",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_contamination_level",NA,"Benthos",NA,"Individual","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1815",2393,9369822,"Eutrophication modelling of the North Sea: two different approaches",1994,14881597,"https://sysrev.com/p/99278/article/14881597",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_biomass_abundance|||Change_biogeochemical_fluxes",NA,"Phytoplankton|||Chemical",NA,"Ecosystem","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Modelling",TRUE,TRUE,"Not_tested",NA
"1816",2395,9369826,"Variation von PCB-Gemischen in Eiern und Vögeln des Wattenmeeres",1993,14883641,"https://sysrev.com/p/99278/article/14883641",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_contamination_level|||Change_life_history_traits",NA,"Seabirds",NA,"Individual","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"1817",2396,9369828,"Mercury-cycling in surface waters and in the atmosphere ? Species analysis for the investigation of transformation and transport properties of mercury",1994,14885173,"https://sysrev.com/p/99278/article/14885173",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1818",2397,9369829,"Persisting high levels of primary production at declining phosphate concentrations in the dutch coastal area (marsdiep)",1993,14883195,"https://sysrev.com/p/99278/article/14883195",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_biomass_abundance",NA,"Phytoplankton",NA,"Community","IVc","6","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Not_tested",NA
"1819",2398,9369832,"Large-scale distribution patterns of the mussel Mytilus edulis in the Wadden Sea of Schleswig-Holstein: Do storms structure the ecosystem?",1993,14882918,"https://sysrev.com/p/99278/article/14882918",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_biomass_abundance",NA,"Benthos",NA,"Population","IVb","6","Oyster_mussel_bed",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1820",2399,9369833,"Diseases of flounder Platichthys flesus in Dutch coastal and estuarine waters, with particular reference to environmental stress factors. I. Epizootiology of gross lesions",1996,14881341,"https://sysrev.com/p/99278/article/14881341",TRUE,NA,NA,"Primary_research_article","Pollution|||Direct_exploitation","Chemical_hazardous_substances|||Metal_substances",NA,"Other","Disease","Fish",NA,"Population","IVc","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1821",2400,9369837,"The possible effects of fishing disturbance in the northern North Sea: An analysis of spatial patterns in community structure around a wreck",1993,14885329,"https://sysrev.com/p/99278/article/14885329",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Destructive_fisheries_seabed",NA,"Change_biomass_abundance|||Change_diversity|||Change_physical_sediment_properties",NA,"Benthos",NA,"Community","IVb","3","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"1822",2401,9369839,"Environmental effects of marine fishing",1995,14886647,"https://sysrev.com/p/99278/article/14886647",TRUE,NA,NA,"Review","Direct_exploitation","Fishing_exploitation|||Fishing_incidental_or_bycatch|||Destructive_fisheries_seabed",NA,"Multiple",NA,"All",NA,"Ecosystem","Not_specified","Not_specified","Not_specified",NA,"Review",TRUE,TRUE,"Management|||Conservation_protection",NA
"1823",2402,9369842,"Investigations on sample pretreatment for the determination of selected metals and organochlorine compounds in suspended particulate matter of the River Elbe",1995,14884693,"https://sysrev.com/p/99278/article/14884693",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances|||Metal_substances",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Estuary",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1824",2403,9369846,"Mass spectrometric investigations of water extracts of the river Elbe for the determination of potential inputs of pollutants into the North Sea",1995,14883578,"https://sysrev.com/p/99278/article/14883578",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances|||Oils_hydrocarbons_related",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Estuary",NA,"Field_observations_measurement",FALSE,FALSE,"Not_tested",NA
"1825",2404,9369850,"Nitrous oxide emissions from estuarine intertidal sediments",1995,14884208,"https://sysrev.com/p/99278/article/14884208",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_chemical_sediment_properties",NA,"Chemical",NA,"Not_applicable","IVc","6","Mudflat",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"1826",2405,9369854,"Assessing and managing man-made impacts on the marine environment—the North Sea example",1996,14882424,"https://sysrev.com/p/99278/article/14882424",TRUE,NA,NA,"Review","Pollution","Chemical_hazardous_substances|||Oils_hydrocarbons_related|||Metal_substances",NA,"Change_chemical_sediment_properties|||Change_contamination_level",NA,"Chemical|||Fish",NA,"Individual","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Review",TRUE,FALSE,"Not_tested",NA
