"","nr","pdf_name","title","year","Article ID","Article_URL","Include","Exclusion criteria","Other exclusion criteria","Paper type","Anthropogenic driver(s)","Precision_of_the driver(s)","Precision of the driver(s) if """"other""""","Analyzed impact(s)","Analyzed impact(s) if """"other""""","Nature of the study population","Nature of the population if """"other""""","Organizational level","ICES major location","ICES_medium_location(s)","Habitat_type(s)","Habitat type if """"other""""","Main_methodology","Spatial dimension","Temporal dimension","Solution_investigated","Comment"
"709",3119,10159304,"Large-scale mitochondrial COI gene sequence variability reflects the complex colonization history of the invasive soft-shell clam, Mya arenaria (L.) (Bivalvia)",2016,14885019,"https://sysrev.com/p/99278/article/14885019",FALSE,"Not_right_time_period",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"710",3124,10159326,"An integrated data-model system to support monitoring and assessment of marine systems",1997,14883175,"https://sysrev.com/p/99278/article/14883175",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"711",3135,10159366,"Rapid remobilisation of plutonium from estuarine sediments",1987,14882741,"https://sysrev.com/p/99278/article/14882741",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"712",3136,10159370,"Chemical industry effluent impacts on reproduction and biochemistry in a North Sea population of viviparous blenny (Zoarces viviparus)",1997,14884011,"https://sysrev.com/p/99278/article/14884011",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"713",3140,10159391,"Colonisation patterns of adult macrobenthos in a polluted north sea estuary",1997,14885363,"https://sysrev.com/p/99278/article/14885363",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"714",3146,10159414,"Miniature flow injection analyser for laboratory, shipboard and in situ monitoring of nitrate in estuarine and coastal waters",2002,14885169,"https://sysrev.com/p/99278/article/14885169",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"715",3148,10159419,"The use of SeaWiFS for operational monitoring of water quality in the North Sea",2002,14886354,"https://sysrev.com/p/99278/article/14886354",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"716",3149,10159425,"2 Interregional biological responses in the North Atlantic to hydrometeorological forcing",2002,14882037,"https://sysrev.com/p/99278/article/14882037",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"717",3156,10159461,"Common patterns in the fluctuations of macrozoobenthic species living at different places on tidal flats in the Wadden Sea",1986,14883819,"https://sysrev.com/p/99278/article/14883819",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"718",3157,10159463,"Preliminary conclusions of an investigation of the macrobenthic fauna in a discharge area for TiO2 waste acid in the North Sea",1986,14882742,"https://sysrev.com/p/99278/article/14882742",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"719",3158,10159464,"1 North Atlantic climatic signals and the plankton of the European Continental Shelf",2002,14883531,"https://sysrev.com/p/99278/article/14883531",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"720",3159,10159467,"Evaluation of Bioremediation Treatments in a Shoreline-Simulating Microcosm",2002,14885263,"https://sysrev.com/p/99278/article/14885263",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"721",3164,10159475,"Determination of Atmospheric Mercury During the North Sea Experiment",1997,14882723,"https://sysrev.com/p/99278/article/14882723",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"722",3173,10159516,"Land, sea and human effort: technical achievement and territorial engagement",1997,14882636,"https://sysrev.com/p/99278/article/14882636",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"723",3178,10159532,"The North Sea Conference: Bremen 1984-London 1987",1986,14883377,"https://sysrev.com/p/99278/article/14883377",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"724",3179,10159533,"Protection of the North Sea: Balance and prospects",1986,14885400,"https://sysrev.com/p/99278/article/14885400",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"725",3185,10159543,"Rhizamoeba schnepfii sp. nov., a naked amoeba feeding on marine diatoms (North Sea, German Bight)",1997,14883533,"https://sysrev.com/p/99278/article/14883533",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"726",3186,10159544,"Drilling in the Company of Herrings, Lobsters, Minke Whales, Bottlenose Dolphins, Protected Birds and Fishermen",1997,14881914,"https://sysrev.com/p/99278/article/14881914",FALSE,"Other","Methodological_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"727",3188,10159549,"The northwest european shelf temperature and salinity variability",1997,14882280,"https://sysrev.com/p/99278/article/14882280",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"728",3193,10159572,"Breeding success, diet, and brood neglect in the kittiwake (Rissa tridactyla) over an eleven-year period",1997,14882935,"https://sysrev.com/p/99278/article/14882935",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"729",3195,10159582,"On the identity and distribution of two species of Marenzelleria (Polychaeta, Spionidae) in Europe and North America",1997,14883685,"https://sysrev.com/p/99278/article/14883685",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"730",3200,10159598,"Environmental Regulatory Framework in the North Sea: an Update of the Existing and Foreseeable Constraints",2002,14883328,"https://sysrev.com/p/99278/article/14883328",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"731",3205,10159609,"Processing and Application of Phosphoric Gypsum",1997,14882427,"https://sysrev.com/p/99278/article/14882427",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"732",3208,10159628,"Harmonising sediment criteria of North sea and Rhine river Basin",2002,14886016,"https://sysrev.com/p/99278/article/14886016",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"733",3211,10159650,"Performance of a New Biodegradable Ester Based Lubricant for Improving Drilling Operations with Water Based Muds",1997,14881189,"https://sysrev.com/p/99278/article/14881189",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"734",3212,10159653,"New Method for Prioritizing Between Emissions and Discharges from the Offshore Industry",2002,14884833,"https://sysrev.com/p/99278/article/14884833",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"735",3213,10159654,"Emulsion-Based Fluid Used to Optimize Casing-Cleaning Operations",2002,14883131,"https://sysrev.com/p/99278/article/14883131",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"736",3214,10159664,"Fluctuation and mass occurrence ofPhoronis mülleri (Phoronidea) in the South-Eastern North Sea during 1983–1988",1996,14886472,"https://sysrev.com/p/99278/article/14886472",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"737",3217,10159683,"Radioactive Marker Technique Applications to Evaluate Compaction in Environmentally Sensitive Areas",2002,14883186,"https://sysrev.com/p/99278/article/14883186",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"738",3218,10159687,"Zero Discharge Philosophy: A Joint Project Between Norwegian Authorities and Industry",2002,14884991,"https://sysrev.com/p/99278/article/14884991",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"739",3219,10159688,"Chiral Pesticides in Soil and Water and Exchange with the Atmosphere",2002,14881528,"https://sysrev.com/p/99278/article/14881528",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"740",3241,10159739,"Implementation of international environmental commitments: the case of the Northern Seas",1996,14883824,"https://sysrev.com/p/99278/article/14883824",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"741",3243,10159755,"Seasonal changes in the feeding ecology of guillemots (Uria aalge) off north and east Scotland",1985,14882383,"https://sysrev.com/p/99278/article/14882383",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"742",3247,10159765,"Sea surface temperature changes in the North Sea and their causes",1996,14881549,"https://sysrev.com/p/99278/article/14881549",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"743",3255,10159785,"The North Sea: co-ordinated sea use management",1996,14884770,"https://sysrev.com/p/99278/article/14884770",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"744",3261,10159809,"Thiols in Coastal Waters of the Western North Sea and English Channel",2001,14884834,"https://sysrev.com/p/99278/article/14884834",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"745",3267,10159833,"Northern distribution of North Sea herring as a response to high water temperatures and/or low food abundance",2001,14884567,"https://sysrev.com/p/99278/article/14884567",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",3269,10159841,"Distributions of chlorinated biphenyls in mussels and sediments from Great Britain and the Irish Sea Coast",1996,14884820,"https://sysrev.com/p/99278/article/14884820",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"747",3271,10159844,"Long-term trends in the central-west North Sea",2001,14884527,"https://sysrev.com/p/99278/article/14884527",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"748",3273,10159848,"Ecological quality objectives for the Dutch sector of the North Sea, an outline of a policy under development",2001,14885211,"https://sysrev.com/p/99278/article/14885211",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"749",3274,10159850,"Local variations of outdoor radon concentrations in the Netherlands and physical properties of sand with enhanced natural radioactivity",1985,14885391,"https://sysrev.com/p/99278/article/14885391",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"750",3279,10159878,"Methodology for Assessing Environmental Impacts of Offshore Installation Abandonment and Disposal",1996,14886592,"https://sysrev.com/p/99278/article/14886592",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",3280,10159880,"North Sea pollution: West Germany calls for action",1984,14883637,"https://sysrev.com/p/99278/article/14883637",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"752",3293,10159921,"North Sea Research — State of the Art Synthesis",2001,14883693,"https://sysrev.com/p/99278/article/14883693",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"753",3294,10159922,"The management of European estuaries: A comparison of the features, controls and management framework of the Tagus (Portugal) and Humber (England)",1995,14884597,"https://sysrev.com/p/99278/article/14884597",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"754",3296,10159933,"The Development of a Novel Environmentally Friendly Dual Function Corrosion and Scale Inhibitor",2001,14886404,"https://sysrev.com/p/99278/article/14886404",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"755",3304,10159960,"An overview of the multispecies VPA ? theory and applications",1995,14882193,"https://sysrev.com/p/99278/article/14882193",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"756",3305,10159961,"Macrofauna distribution and bioturbation on tidal confluences of the dutch Wadden Sea",1995,14881928,"https://sysrev.com/p/99278/article/14881928",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"757",3307,10159967,"Move to Environmentally Acceptable Products: How the OSPARCOM legislation affects the Introduction of New Products",2001,14881984,"https://sysrev.com/p/99278/article/14881984",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"758",3310,10159986,"The Effects of Climate Change on Harp Seals (Pagophilus groenlandicus)",2012,14886328,"https://sysrev.com/p/99278/article/14886328",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"759",3311,10159987,"The 1984 North Sea conference",1984,14886526,"https://sysrev.com/p/99278/article/14886526",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"760",3312,10159988,"Discussion on the NRP assessment report “Impact of climate change on the Wadden Sea”",1995,14885711,"https://sysrev.com/p/99278/article/14885711",FALSE,"Abstract_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"761",3316,10160003,"Determination of the Reaction Quantum Yield for the Photochemical Degradation of Fe(III)-EDTA: Implications for the Environmental Fate of EDTA in Surface Waters",1995,14886252,"https://sysrev.com/p/99278/article/14886252",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"762",3317,10160005,"Weather and climate induced spatial variability of surface suspended particulate matter concentration in the North Sea and the English Channel",2012,14881516,"https://sysrev.com/p/99278/article/14881516",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"763",3319,10160019,"Atmospheric deposition of triazine herbicides in Northern Germany and the German Bight (North Sea)",1995,14883745,"https://sysrev.com/p/99278/article/14883745",FALSE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"764",3322,10160047,"Offshore Abandonment Activities: The Energy and Environmental Impacts",1995,14885172,"https://sysrev.com/p/99278/article/14885172",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"765",3324,10160058,"Phytoplankton primary production in Brackish Lake Grevelingen (SW Netherlands) during 1976–1981",1984,14885710,"https://sysrev.com/p/99278/article/14885710",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"766",3329,10160079,"The Brent Spar saga",1995,14881966,"https://sysrev.com/p/99278/article/14881966",FALSE,"Other","Perspective|||Story telling, not research",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"767",3335,10160103,"Role of a dense bed of Ophiothrix fragilis (Abildgaard) in the transfer of heavy metals at the water-sediment interface",1995,14881127,"https://sysrev.com/p/99278/article/14881127",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"768",3349,10160174,"Climate induced changes in benthic macrofauna—A non-linear model approach",2012,14883952,"https://sysrev.com/p/99278/article/14883952",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",3353,10160194,"Birds, fish and offal in the North Sea",1983,14883103,"https://sysrev.com/p/99278/article/14883103",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"770",3354,10160195,"Climatic variability in the Skagerrak and coastal waters of Norway",2011,14885874,"https://sysrev.com/p/99278/article/14885874",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"771",3365,10160250,"Environmental crisis management: The role of a scientific organization in relation to the North Sea from 1987 to 1993",1994,14886535,"https://sysrev.com/p/99278/article/14886535",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",3366,10160257,"Integration of Ecological and Engineering Investigation over Recent Years in England and Wales and the Far East",1984,14882446,"https://sysrev.com/p/99278/article/14882446",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"773",3368,10160267,"OSPAR’s exclusion of rigs-to-reefs in the North Sea",2012,14885514,"https://sysrev.com/p/99278/article/14885514",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"774",3374,10160294,"Variation of the Microwave Brightness Temperature of Sea Surfaces Covered with Mineral And Monomolecular Oil Films",1983,14886545,"https://sysrev.com/p/99278/article/14886545",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",3376,10160311,"Monitoring response of XAD-concentrated water in the rhine delta: A major part of the toxic compounds remains unidentified",1994,14886154,"https://sysrev.com/p/99278/article/14886154",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"776",3382,10160343,"Mercury transport in waters of the strait of dover",1994,14882250,"https://sysrev.com/p/99278/article/14882250",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"777",3384,10160356,"Impaired osmoregulation in the shrimp Palaemon adspersus exposed to crude oil extract",1982,14886564,"https://sysrev.com/p/99278/article/14886564",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"778",3386,10160358,"Epidemiology of pseudobranchial tumours in Atlantic cod(Gadus morhua) from the North Sea and the Baltic Sea",1982,14882111,"https://sysrev.com/p/99278/article/14882111",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"779",3389,10160370,"International Environmental Agreements",2012,14881445,"https://sysrev.com/p/99278/article/14881445",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"780",3392,10160375,"Research interests in the North Sea",1982,14882475,"https://sysrev.com/p/99278/article/14882475",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"781",3394,10160379,"The OSPAR Convention: 25 years of North Sea protection",1994,14886378,"https://sysrev.com/p/99278/article/14886378",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"782",3402,10160398,"Health status of seabirds and coastal birds found at the German North Sea coast",2012,14882040,"https://sysrev.com/p/99278/article/14882040",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"783",3406,10160427,"Marine Geographic Information Systems",2011,14884796,"https://sysrev.com/p/99278/article/14884796",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"784",3410,10160457,"Congruent shifts in sand eel abundance in western and eastern North Atlantic ecosystems",1981,14883519,"https://sysrev.com/p/99278/article/14883519",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"785",3411,10160459,"Strategy for Environmental Studies in North Sea Oil Development",1981,14884818,"https://sysrev.com/p/99278/article/14884818",FALSE,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"786",3412,10160464,"Nanoemulsion-Enhanced Treatment of Oil-Contaminated Oil-Based Drill Solids",2012,14884090,"https://sysrev.com/p/99278/article/14884090",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"787",3421,10160508,"The mobile epibenthic fauna of soft bottoms in the Dutch Delta (south-west Netherlands): Spatial structure",1993,14881092,"https://sysrev.com/p/99278/article/14881092",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"788",3426,10160533,"A Report from The Netherlands: Wastewater Treatment Developments",1993,14882859,"https://sysrev.com/p/99278/article/14882859",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"789",3429,10160554,"Atmospheric dry deposition flux of metallic species to the North Sea",1993,14882130,"https://sysrev.com/p/99278/article/14882130",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"790",3434,10160574,"Effets, en culture, de deux pétroles bruts et d’un dispersant pétrolier sur les zygotes et les plantules de Fucus serratus Linnaeus (Fucales, Phaeophyceae). Effects in Culture of Two Crude Oils and One Oil Dispersant on Zygotes and Germlings of Fucus serratus Linnaeus (Fucales, Phaeophyceae)",1981,14883365,"https://sysrev.com/p/99278/article/14883365",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"791",3437,10160588,"Exclusive economic zones in the North Sea",1993,14882233,"https://sysrev.com/p/99278/article/14882233",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"792",3439,10160597,"Effects of oil on digestive cells in mussels: Quantitative alterations in cellular and lysosomal structure",1981,14885798,"https://sysrev.com/p/99278/article/14885798",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"793",3442,10160605,"Management of the Wadden Sea",1980,14881392,"https://sysrev.com/p/99278/article/14881392",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"794",3446,10160620,"North Sea pollution",1993,14886610,"https://sysrev.com/p/99278/article/14886610",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"795",3455,10160651,"Decommissioning Concrete Structures - Environmental and Safety Challenges",2011,14881214,"https://sysrev.com/p/99278/article/14881214",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"796",3461,10160691,"Changes in the Ultrastructure of the Gill Epithelium of Patella Vulgata after Exposure to North Sea Crude Oil and Dispersants",1980,14883998,"https://sysrev.com/p/99278/article/14883998",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested","specimens from Firth of Clyde"
"797",3462,10160696,"Quality assurance of information in marine monitoring: A holistic approach",1993,14884307,"https://sysrev.com/p/99278/article/14884307",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"798",3468,10160736,"Science-Policy Interactions in MPA Site Selection in the Dutch Part of the North Sea",2010,14883178,"https://sysrev.com/p/99278/article/14883178",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
